VulnID;OccuType;DmgType;VulnType;HydroValue;Damage;Original code
6;12100;2;1;1.5;0.425;IND_COM_AV
6;12100;2;1;2;0.535;IND_COM_AV
6;12100;2;1;3;0.725;IND_COM_AV
6;12100;2;1;4;0.875;IND_COM_AV
6;12100;2;1;5;1;IND_COM_AV
6;12100;2;1;6;1;IND_COM_AV
6;12210;1;1;0;0;INF
6;12210;1;1;0.5;0.25;INF
6;12210;1;1;1;0.42;INF
6;12210;1;1;1.5;0.55;INF
6;12210;1;1;2;0.65;INF
6;12210;1;1;3;0.8;INF
6;12210;1;1;4;0.9;INF
6;12210;1;1;5;1;INF
6;12210;1;1;6;1;INF
6;12210;2;1;0;0;INF
6;12210;2;1;0.5;0.25;INF
6;12210;2;1;1;0.42;INF
6;12210;2;1;1.5;0.55;INF
6;12210;2;1;2;0.65;INF
6;12210;2;1;3;0.8;INF
6;12210;2;1;4;0.9;INF
6;12210;2;1;5;1;INF
6;12210;2;1;6;1;INF
6;12220;1;1;0;0;INF
6;12220;1;1;0.5;0.25;INF
6;12220;1;1;1;0.42;INF
6;12220;1;1;1.5;0.55;INF
6;12220;1;1;2;0.65;INF
6;12220;1;1;3;0.8;INF
6;12220;1;1;4;0.9;INF
6;12220;1;1;5;1;INF
6;12220;1;1;6;1;INF
6;12220;2;1;0;0;INF
6;12220;2;1;0.5;0.25;INF
6;12220;2;1;1;0.42;INF
6;12220;2;1;1.5;0.55;INF
6;12220;2;1;2;0.65;INF
6;12220;2;1;3;0.8;INF
6;12220;2;1;4;0.9;INF
6;12220;2;1;5;1;INF
6;12220;2;1;6;1;INF
6;12230;1;1;0;0;INF
6;12230;1;1;0.5;0.25;INF
6;12230;1;1;1;0.42;INF
6;12230;1;1;1.5;0.55;INF
6;12230;1;1;2;0.65;INF
6;12230;1;1;3;0.8;INF
6;12230;1;1;4;0.9;INF
6;12230;1;1;5;1;INF
6;12230;1;1;6;1;INF
6;12230;2;1;0;0;INF
6;12230;2;1;0.5;0.25;INF
6;12230;2;1;1;0.42;INF
6;12230;2;1;1.5;0.55;INF
6;12230;2;1;2;0.65;INF
6;12230;2;1;3;0.8;INF
6;12230;2;1;4;0.9;INF
6;12230;2;1;5;1;INF
6;12230;2;1;6;1;INF
6;12300;1;1;0;0;INF
6;12300;1;1;0.5;0.25;INF
6;12300;1;1;1;0.42;INF
6;12300;1;1;1.5;0.55;INF
6;12300;1;1;2;0.65;INF
6;12300;1;1;3;0.8;INF
6;12300;1;1;4;0.9;INF
6;12300;1;1;5;1;INF
6;12300;1;1;6;1;INF
6;12300;2;1;0;0;INF
6;12300;2;1;0.5;0.25;INF
6;12300;2;1;1;0.42;INF
6;12300;2;1;1.5;0.55;INF
6;12300;2;1;2;0.65;INF
6;12300;2;1;3;0.8;INF
6;12300;2;1;4;0.9;INF
6;12300;2;1;5;1;INF
6;12300;2;1;6;1;INF
6;12400;1;1;0;0;INF
6;12400;1;1;0.5;0.25;INF
6;12400;1;1;1;0.42;INF
6;12400;1;1;1.5;0.55;INF
6;12400;1;1;2;0.65;INF
6;12400;1;1;3;0.8;INF
6;12400;1;1;4;0.9;INF
6;12400;1;1;5;1;INF
6;12400;1;1;6;1;INF
6;12400;2;1;0;0;INF
6;12400;2;1;0.5;0.25;INF
6;12400;2;1;1;0.42;INF
6;12400;2;1;1.5;0.55;INF
6;12400;2;1;2;0.65;INF
6;12400;2;1;3;0.8;INF
6;12400;2;1;4;0.9;INF
6;12400;2;1;5;1;INF
6;12400;2;1;6;1;INF
6;13100;1;1;0;0;IND
6;13100;1;1;0.5;0.15;IND
6;13100;1;1;1;0.27;IND
6;13100;1;1;1.5;0.4;IND
6;13100;1;1;2;0.52;IND
6;13100;1;1;3;0.7;IND
6;13100;1;1;4;0.85;IND
6;13100;1;1;5;1;IND
6;13100;1;1;6;1;IND
6;13100;2;1;0;0;IND
6;13100;2;1;0.5;0.15;IND
6;13100;2;1;1;0.27;IND
6;13100;2;1;1.5;0.4;IND
6;13100;2;1;2;0.52;IND
6;13100;2;1;3;0.7;IND
6;13100;2;1;4;0.85;IND
6;13100;2;1;5;1;IND
6;13100;2;1;6;1;IND
6;13300;1;1;0;0;IND
6;13300;1;1;0.5;0.15;IND
6;13300;1;1;1;0.27;IND
6;13300;1;1;1.5;0.4;IND
6;13300;1;1;2;0.52;IND
6;13300;1;1;3;0.7;IND
6;13300;1;1;4;0.85;IND
6;13300;1;1;5;1;IND
6;13300;1;1;6;1;IND
6;13300;2;1;0;0;IND
6;13300;2;1;0.5;0.15;IND
6;13300;2;1;1;0.27;IND
6;13300;2;1;1.5;0.4;IND
6;13300;2;1;2;0.52;IND
6;13300;2;1;3;0.7;IND
6;13300;2;1;4;0.85;IND
6;13300;2;1;5;1;IND
6;13300;2;1;6;1;IND
6;13400;1;1;0;0;AGR
6;13400;1;1;0.5;0.3;AGR
6;13400;1;1;1;0.55;AGR
6;13400;1;1;1.5;0.65;AGR
6;13400;1;1;2;0.75;AGR
6;13400;1;1;3;0.85;AGR
6;13400;1;1;4;0.95;AGR
6;13400;1;1;5;1;AGR
6;13400;1;1;6;1;AGR
6;13400;2;1;0;0;AGR
6;13400;2;1;0.5;0.3;AGR
6;13400;2;1;1;0.55;AGR
6;13400;2;1;1.5;0.65;AGR
6;13400;2;1;2;0.75;AGR
6;13400;2;1;3;0.85;AGR
6;13400;2;1;4;0.95;AGR
6;13400;2;1;5;1;AGR
6;13400;2;1;6;1;AGR
6;14100;1;1;0;0;AGR
6;14100;1;1;0.5;0.3;AGR
6;14100;1;1;1;0.55;AGR
6;14100;1;1;1.5;0.65;AGR
6;14100;1;1;2;0.75;AGR
6;14100;1;1;3;0.85;AGR
6;14100;1;1;4;0.95;AGR
6;14100;1;1;5;1;AGR
6;14100;1;1;6;1;AGR
6;14100;2;1;0;0;AGR
6;14100;2;1;0.5;0.3;AGR
6;14100;2;1;1;0.55;AGR
6;14100;2;1;1.5;0.65;AGR
6;14100;2;1;2;0.75;AGR
6;14100;2;1;3;0.85;AGR
6;14100;2;1;4;0.95;AGR
6;14100;2;1;5;1;AGR
6;14100;2;1;6;1;AGR
6;14200;1;1;0;0;AGR
6;14200;1;1;0.5;0.3;AGR
6;14200;1;1;1;0.55;AGR
6;14200;1;1;1.5;0.65;AGR
6;14200;1;1;2;0.75;AGR
6;14200;1;1;3;0.85;AGR
6;14200;1;1;4;0.95;AGR
6;14200;1;1;5;1;AGR
6;14200;1;1;6;1;AGR
6;14200;2;1;0;0;AGR
6;14200;2;1;0.5;0.3;AGR
6;14200;2;1;1;0.55;AGR
6;14200;2;1;1.5;0.65;AGR
6;14200;2;1;2;0.75;AGR
6;14200;2;1;3;0.85;AGR
6;14200;2;1;4;0.95;AGR
6;14200;2;1;5;1;AGR
6;14200;2;1;6;1;AGR
6;20000;1;1;0;0;AGR
6;20000;1;1;0.5;0.3;AGR
6;20000;1;1;1;0.55;AGR
6;20000;1;1;1.5;0.65;AGR
6;20000;1;1;2;0.75;AGR
6;20000;1;1;3;0.85;AGR
6;20000;1;1;4;0.95;AGR
6;20000;1;1;5;1;AGR
6;20000;1;1;6;1;AGR
6;20000;2;1;0;0;AGR
6;20000;2;1;0.5;0.3;AGR
6;20000;2;1;1;0.55;AGR
6;20000;2;1;1.5;0.65;AGR
6;20000;2;1;2;0.75;AGR
6;20000;2;1;3;0.85;AGR
6;20000;2;1;4;0.95;AGR
6;20000;2;1;5;1;AGR
6;20000;2;1;6;1;AGR
6;30000;1;1;0;0;AGR
6;30000;1;1;0.5;0.3;AGR
6;30000;1;1;1;0.55;AGR
6;30000;1;1;1.5;0.65;AGR
6;30000;1;1;2;0.75;AGR
6;30000;1;1;3;0.85;AGR
6;30000;1;1;4;0.95;AGR
6;30000;1;1;5;1;AGR
6;30000;1;1;6;1;AGR
6;30000;2;1;0;0;AGR
6;30000;2;1;0.5;0.3;AGR
6;30000;2;1;1;0.55;AGR
6;30000;2;1;1.5;0.65;AGR
6;30000;2;1;2;0.75;AGR
6;30000;2;1;3;0.85;AGR
6;30000;2;1;4;0.95;AGR
6;30000;2;1;5;1;AGR
6;30000;2;1;6;1;AGR
6;40000;1;1;0;0;AGR
6;40000;1;1;0.5;0.3;AGR
6;40000;1;1;1;0.55;AGR
6;40000;1;1;1.5;0.65;AGR
6;40000;1;1;2;0.75;AGR
6;40000;1;1;3;0.85;AGR
6;40000;1;1;4;0.95;AGR
6;40000;1;1;5;1;AGR
6;40000;1;1;6;1;AGR
6;40000;2;1;0;0;AGR
6;40000;2;1;0.5;0.3;AGR
6;40000;2;1;1;0.55;AGR
6;40000;2;1;1.5;0.65;AGR
6;40000;2;1;2;0.75;AGR
6;40000;2;1;3;0.85;AGR
6;40000;2;1;4;0.95;AGR
6;40000;2;1;5;1;AGR
6;40000;2;1;6;1;AGR
6;50000;1;1;0;0;AGR
6;50000;1;1;0.5;0.3;AGR
6;50000;1;1;1;0.55;AGR
6;50000;1;1;1.5;0.65;AGR
6;50000;1;1;2;0.75;AGR
6;50000;1;1;3;0.85;AGR
6;50000;1;1;4;0.95;AGR
6;50000;1;1;5;1;AGR
6;50000;1;1;6;1;AGR
6;50000;2;1;0;0;AGR
6;50000;2;1;0.5;0.3;AGR
6;50000;2;1;1;0.55;AGR
6;50000;2;1;1.5;0.65;AGR
6;50000;2;1;2;0.75;AGR
6;50000;2;1;3;0.85;AGR
6;50000;2;1;4;0.95;AGR
6;50000;2;1;5;1;AGR
6;50000;2;1;6;1;AGR
7;11100;1;1;-0.3;0.01604;FLAT
7;11100;1;1;0;0.01604;FLAT
7;11100;1;1;0.05;0.19646;FLAT
7;11100;1;1;0.1;0.26594;FLAT
7;11100;1;1;0.2;0.42866;FLAT
7;11100;1;1;0.3;0.50089;FLAT
7;11100;1;1;0.6;0.62581;FLAT
7;11100;1;1;0.9;0.66782;FLAT
7;11100;1;1;1.2;0.71725;FLAT
7;11100;1;1;1.5;0.74884;FLAT
7;11100;1;1;1.8;0.82809;FLAT
7;11100;1;1;2.1;0.85774;FLAT
7;11100;1;1;2.4;0.88172;FLAT
7;11100;1;1;2.7;0.96788;FLAT
7;11100;1;1;3;1;FLAT
7;11100;2;1;-0.3;0.01604;FLAT
7;11100;2;1;0;0.01604;FLAT
7;11100;2;1;0.05;0.19646;FLAT
7;11100;2;1;0.1;0.26594;FLAT
7;11100;2;1;0.2;0.42866;FLAT
7;11100;2;1;0.3;0.50089;FLAT
7;11100;2;1;0.6;0.62581;FLAT
7;11100;2;1;0.9;0.66782;FLAT
7;11100;2;1;1.2;0.71725;FLAT
7;11100;2;1;1.5;0.74884;FLAT
7;11100;2;1;1.8;0.82809;FLAT
7;11100;2;1;2.1;0.85774;FLAT
7;11100;2;1;2.4;0.88172;FLAT
7;11100;2;1;2.7;0.96788;FLAT
7;11100;2;1;3;1;FLAT
7;11210;1;1;-0.3;0.01604;FLAT
7;11210;1;1;0;0.01604;FLAT
7;11210;1;1;0.05;0.19646;FLAT
7;11210;1;1;0.1;0.26594;FLAT
7;11210;1;1;0.2;0.42866;FLAT
7;11210;1;1;0.3;0.50089;FLAT
7;11210;1;1;0.6;0.62581;FLAT
7;11210;1;1;0.9;0.66782;FLAT
7;11210;1;1;1.2;0.71725;FLAT
7;11210;1;1;1.5;0.74884;FLAT
7;11210;1;1;1.8;0.82809;FLAT
7;11210;1;1;2.1;0.85774;FLAT
7;11210;1;1;2.4;0.88172;FLAT
7;11210;1;1;2.7;0.96788;FLAT
7;11210;1;1;3;1;FLAT
7;11210;2;1;-0.3;0.01604;FLAT
7;11210;2;1;0;0.01604;FLAT
7;11210;2;1;0.05;0.19646;FLAT
7;11210;2;1;0.1;0.26594;FLAT
7;11210;2;1;0.2;0.42866;FLAT
7;11210;2;1;0.3;0.50089;FLAT
7;11210;2;1;0.6;0.62581;FLAT
7;11210;2;1;0.9;0.66782;FLAT
7;11210;2;1;1.2;0.71725;FLAT
7;11210;2;1;1.5;0.74884;FLAT
7;11210;2;1;1.8;0.82809;FLAT
7;11210;2;1;2.1;0.85774;FLAT
7;11210;2;1;2.4;0.88172;FLAT
7;11210;2;1;2.7;0.96788;FLAT
7;11210;2;1;3;1;FLAT
7;11220;1;1;-0.3;0.01604;FLAT
7;11220;1;1;0;0.01604;FLAT
7;11220;1;1;0.05;0.19646;FLAT
7;11220;1;1;0.1;0.26594;FLAT
7;11220;1;1;0.2;0.42866;FLAT
7;11220;1;1;0.3;0.50089;FLAT
7;11220;1;1;0.6;0.62581;FLAT
7;11220;1;1;0.9;0.66782;FLAT
7;11220;1;1;1.2;0.71725;FLAT
7;11220;1;1;1.5;0.74884;FLAT
7;11220;1;1;1.8;0.82809;FLAT
7;11220;1;1;2.1;0.85774;FLAT
7;11220;1;1;2.4;0.88172;FLAT
7;11220;1;1;2.7;0.96788;FLAT
7;11220;1;1;3;1;FLAT
7;11220;2;1;-0.3;0.01604;FLAT
7;11220;2;1;0;0.01604;FLAT
7;11220;2;1;0.05;0.19646;FLAT
7;11220;2;1;0.1;0.26594;FLAT
7;11220;2;1;0.2;0.42866;FLAT
7;11220;2;1;0.3;0.50089;FLAT
7;11220;2;1;0.6;0.62581;FLAT
7;11220;2;1;0.9;0.66782;FLAT
7;11220;2;1;1.2;0.71725;FLAT
7;11220;2;1;1.5;0.74884;FLAT
7;11220;2;1;1.8;0.82809;FLAT
7;11220;2;1;2.1;0.85774;FLAT
7;11220;2;1;2.4;0.88172;FLAT
7;11220;2;1;2.7;0.96788;FLAT
7;11220;2;1;3;1;FLAT
7;11230;1;1;-0.3;0.022644199;SemiDet
7;11230;1;1;0;0.022644199;SemiDet
7;11230;1;1;0.05;0.170973755;SemiDet
7;11230;1;1;0.1;0.233898677;SemiDet
7;11230;1;1;0.2;0.375109657;SemiDet
7;11230;1;1;0.3;0.440556693;SemiDet
7;11230;1;1;0.6;0.543753198;SemiDet
7;11230;1;1;0.9;0.581767673;SemiDet
7;11230;1;1;1.2;0.635508809;SemiDet
7;11230;1;1;1.5;0.677964398;SemiDet
7;11230;1;1;1.8;0.763131442;SemiDet
7;11230;1;1;2.1;0.808940712;SemiDet
7;11230;1;1;2.4;0.856833467;SemiDet
7;11230;1;1;2.7;0.953048468;SemiDet
7;11230;1;1;3;1;SemiDet
7;11230;2;1;-0.3;0.022644199;SemiDet
7;11230;2;1;0;0.022644199;SemiDet
7;11230;2;1;0.05;0.170973755;SemiDet
7;11230;2;1;0.1;0.233898677;SemiDet
7;11230;2;1;0.2;0.375109657;SemiDet
7;11230;2;1;0.3;0.440556693;SemiDet
7;11230;2;1;0.6;0.543753198;SemiDet
7;11230;2;1;0.9;0.581767673;SemiDet
7;11230;2;1;1.2;0.635508809;SemiDet
7;11230;2;1;1.5;0.677964398;SemiDet
7;11230;2;1;1.8;0.763131442;SemiDet
7;11230;2;1;2.1;0.808940712;SemiDet
7;11230;2;1;2.4;0.856833467;SemiDet
7;11230;2;1;2.7;0.953048468;SemiDet
7;11230;2;1;3;1;SemiDet
7;11240;1;1;-0.3;0.012203002;Detached
7;11240;1;1;0;0.012203002;Detached
7;11240;1;1;0.05;0.149804561;Detached
7;11240;1;1;0.1;0.215830005;Detached
7;11240;1;1;0.2;0.36351599;Detached
7;11240;1;1;0.3;0.437846255;Detached
7;11240;1;1;0.6;0.535809243;Detached
7;11240;1;1;0.9;0.583922121;Detached
7;11240;1;1;1.2;0.640933021;Detached
7;11240;1;1;1.5;0.689702658;Detached
7;11240;1;1;1.8;0.774212684;Detached
7;11240;1;1;2.1;0.820969673;Detached
7;11240;1;1;2.4;0.861678125;Detached
7;11240;1;1;2.7;0.954831944;Detached
7;11240;1;1;3;1;Detached
7;11240;2;1;-0.3;0.012203002;Detached
7;11240;2;1;0;0.012203002;Detached
7;11240;2;1;0.05;0.149804561;Detached
7;11240;2;1;0.1;0.215830005;Detached
7;11240;2;1;0.2;0.36351599;Detached
7;11240;2;1;0.3;0.437846255;Detached
7;11240;2;1;0.6;0.535809243;Detached
7;11240;2;1;0.9;0.583922121;Detached
7;11240;2;1;1.2;0.640933021;Detached
7;11240;2;1;1.5;0.689702658;Detached
7;11240;2;1;1.8;0.774212684;Detached
7;11240;2;1;2.1;0.820969673;Detached
7;11240;2;1;2.4;0.861678125;Detached
7;11240;2;1;2.7;0.954831944;Detached
7;11240;2;1;3;1;Detached
7;11300;1;1;-0.3;0.012203002;Detached
7;11300;1;1;0;0.012203002;Detached
7;11300;1;1;0.05;0.149804561;Detached
7;11300;1;1;0.1;0.215830005;Detached
7;11300;1;1;0.2;0.36351599;Detached
7;11300;1;1;0.3;0.437846255;Detached
7;11300;1;1;0.6;0.535809243;Detached
7;11300;1;1;0.9;0.583922121;Detached
7;11300;1;1;1.2;0.640933021;Detached
7;11300;1;1;1.5;0.689702658;Detached
7;11300;1;1;1.8;0.774212684;Detached
7;11300;1;1;2.1;0.820969673;Detached
7;11300;1;1;2.4;0.861678125;Detached
7;11300;1;1;2.7;0.954831944;Detached
7;11300;1;1;3;1;Detached
7;11300;2;1;-0.3;0.012203002;Detached
7;11300;2;1;0;0.012203002;Detached
7;11300;2;1;0.05;0.149804561;Detached
7;11300;2;1;0.1;0.215830005;Detached
7;11300;2;1;0.2;0.36351599;Detached
7;11300;2;1;0.3;0.437846255;Detached
7;11300;2;1;0.6;0.535809243;Detached
7;11300;2;1;0.9;0.583922121;Detached
7;11300;2;1;1.2;0.640933021;Detached
7;11300;2;1;1.5;0.689702658;Detached
7;11300;2;1;1.8;0.774212684;Detached
7;11300;2;1;2.1;0.820969673;Detached
7;11300;2;1;2.4;0.861678125;Detached
7;11300;2;1;2.7;0.954831944;Detached
7;11300;2;1;3;1;Detached
7;12100;1;1;-1;0;IND
7;12100;1;1;-0.75;0;IND
7;12100;1;1;-0.5;0;IND
7;12100;1;1;-0.25;0;IND
7;12100;1;1;0;0;IND
7;12100;1;1;0.25;0.201480124;IND
7;12100;1;1;0.5;0.352250942;IND
7;12100;1;1;0.75;0.499317822;IND
7;12100;1;1;1;0.612236762;IND
7;12100;1;1;1.25;0.700175732;IND
7;12100;1;1;1.5;0.776452137;IND
7;12100;1;1;1.75;0.833523941;IND
7;12100;1;1;2;0.890494554;IND
7;12100;1;1;2.25;0.923587835;IND
7;12100;1;1;2.5;0.950345057;IND
7;12100;1;1;2.75;0.973880844;IND
7;12100;1;1;3;1;IND
7;12100;2;1;-1;0;IND
7;12100;2;1;-0.75;0;IND
7;12100;2;1;-0.5;0;IND
7;12100;2;1;-0.25;0;IND
7;12100;2;1;0;0;IND
7;12100;2;1;0.25;0.201480124;IND
7;12100;2;1;0.5;0.352250942;IND
7;12100;2;1;0.75;0.499317822;IND
7;12100;2;1;1;0.612236762;IND
7;12100;2;1;1.25;0.700175732;IND
7;12100;2;1;1.5;0.776452137;IND
7;12100;2;1;1.75;0.833523941;IND
7;12100;2;1;2;0.890494554;IND
7;12100;2;1;2.25;0.923587835;IND
7;12100;2;1;2.5;0.950345057;IND
7;12100;2;1;2.75;0.973880844;IND
7;12100;2;1;3;1;IND
7;12210;1;1;-1;0;430
7;12210;1;1;-0.75;0;430
7;12210;1;1;-0.5;0;430
7;12210;1;1;-0.25;0;430
7;12210;1;1;0;0;430
7;12210;1;1;0.25;0.156377845;430
7;12210;1;1;0.5;0.288838771;430
7;12210;1;1;0.75;0.446160705;430
7;12210;1;1;1;0.563988251;430
7;12210;1;1;1.25;0.6495332;430
7;12210;1;1;1.5;0.734160285;430
7;12210;1;1;1.75;0.798148537;430
7;12210;1;1;2;0.855213469;430
7;12210;1;1;2.25;0.893344173;430
7;12210;1;1;2.5;0.932261618;430
7;12210;1;1;2.75;0.962760936;430
7;12210;1;1;3;1;430
7;12210;2;1;-1;0;430
7;12210;2;1;-0.75;0;430
7;12210;2;1;-0.5;0;430
7;12210;2;1;-0.25;0;430
7;12210;2;1;0;0;430
7;12210;2;1;0.25;0.156377845;430
7;12210;2;1;0.5;0.288838771;430
7;12210;2;1;0.75;0.446160705;430
7;12210;2;1;1;0.563988251;430
7;12210;2;1;1.25;0.6495332;430
7;12210;2;1;1.5;0.734160285;430
7;12210;2;1;1.75;0.798148537;430
7;12210;2;1;2;0.855213469;430
7;12210;2;1;2.25;0.893344173;430
7;12210;2;1;2.5;0.932261618;430
7;12210;2;1;2.75;0.962760936;430
7;12210;2;1;3;1;430
7;12220;1;1;-1;0;430
7;12220;1;1;-0.75;0;430
7;12220;1;1;-0.5;0;430
7;12220;1;1;-0.25;0;430
7;12220;1;1;0;0;430
7;12220;1;1;0.25;0.156377845;430
7;12220;1;1;0.5;0.288838771;430
7;12220;1;1;0.75;0.446160705;430
7;12220;1;1;1;0.563988251;430
7;12220;1;1;1.25;0.6495332;430
7;12220;1;1;1.5;0.734160285;430
7;12220;1;1;1.75;0.798148537;430
7;12220;1;1;2;0.855213469;430
7;12220;1;1;2.25;0.893344173;430
7;12220;1;1;2.5;0.932261618;430
7;12220;1;1;2.75;0.962760936;430
7;12220;1;1;3;1;430
7;12220;2;1;-1;0;430
7;12220;2;1;-0.75;0;430
7;12220;2;1;-0.5;0;430
7;12220;2;1;-0.25;0;430
7;12220;2;1;0;0;430
7;12220;2;1;0.25;0.156377845;430
7;12220;2;1;0.5;0.288838771;430
7;12220;2;1;0.75;0.446160705;430
7;12220;2;1;1;0.563988251;430
7;12220;2;1;1.25;0.6495332;430
7;12220;2;1;1.5;0.734160285;430
7;12220;2;1;1.75;0.798148537;430
7;12220;2;1;2;0.855213469;430
7;12220;2;1;2.25;0.893344173;430
7;12220;2;1;2.5;0.932261618;430
7;12220;2;1;2.75;0.962760936;430
7;12220;2;1;3;1;430
7;12230;1;1;-1;0;430
7;12230;1;1;-0.75;0;430
7;12230;1;1;-0.5;0;430
7;12230;1;1;-0.25;0;430
7;12230;1;1;0;0;430
7;12230;1;1;0.25;0.156377845;430
7;12230;1;1;0.5;0.288838771;430
7;12230;1;1;0.75;0.446160705;430
7;12230;1;1;1;0.563988251;430
7;12230;1;1;1.25;0.6495332;430
7;12230;1;1;1.5;0.734160285;430
7;12230;1;1;1.75;0.798148537;430
7;12230;1;1;2;0.855213469;430
7;12230;1;1;2.25;0.893344173;430
7;12230;1;1;2.5;0.932261618;430
7;12230;1;1;2.75;0.962760936;430
7;12230;1;1;3;1;430
7;12230;2;1;-1;0;430
7;12230;2;1;-0.75;0;430
7;12230;2;1;-0.5;0;430
7;12230;2;1;-0.25;0;430
7;12230;2;1;0;0;430
7;12230;2;1;0.25;0.156377845;430
7;12230;2;1;0.5;0.288838771;430
7;12230;2;1;0.75;0.446160705;430
7;12230;2;1;1;0.563988251;430
7;12230;2;1;1.25;0.6495332;430
7;12230;2;1;1.5;0.734160285;430
7;12230;2;1;1.75;0.798148537;430
7;12230;2;1;2;0.855213469;430
7;12230;2;1;2.25;0.893344173;430
7;12230;2;1;2.5;0.932261618;430
7;12230;2;1;2.75;0.962760936;430
7;12230;2;1;3;1;430
7;12300;1;1;-1;0;950
7;12300;1;1;-0.75;0.062723303;950
7;12300;1;1;-0.5;0.155220326;950
7;12300;1;1;-0.25;0.535926955;950
7;12300;1;1;0;1;950
7;12300;1;1;0.25;1;950
7;12300;1;1;0.5;1;950
7;12300;1;1;0.75;1;950
7;12300;1;1;1;1;950
7;12300;1;1;1.25;1;950
7;12300;1;1;1.5;1;950
7;12300;1;1;1.75;1;950
7;12300;1;1;2;1;950
7;12300;1;1;2.25;1;950
7;12300;1;1;2.5;1;950
7;12300;1;1;2.75;1;950
7;12300;1;1;3;1;950
7;12300;2;1;-1;0;950
7;12300;2;1;-0.75;0.062723303;950
7;12300;2;1;-0.5;0.155220326;950
7;12300;2;1;-0.25;0.535926955;950
7;12300;2;1;0;1;950
7;12300;2;1;0.25;1;950
7;12300;2;1;0.5;1;950
7;12300;2;1;0.75;1;950
7;12300;2;1;1;1;950
7;12300;2;1;1.25;1;950
7;12300;2;1;1.5;1;950
7;12300;2;1;1.75;1;950
7;12300;2;1;2;1;950
7;12300;2;1;2.25;1;950
7;12300;2;1;2.5;1;950
7;12300;2;1;2.75;1;950
7;12300;2;1;3;1;950
7;12400;1;1;-1;0;430
7;12400;1;1;-0.75;0;430
7;12400;1;1;-0.5;0;430
7;12400;1;1;-0.25;0;430
7;12400;1;1;0;0;430
7;12400;1;1;0.25;0.156377845;430
7;12400;1;1;0.5;0.288838771;430
7;12400;1;1;0.75;0.446160705;430
7;12400;1;1;1;0.563988251;430
7;12400;1;1;1.25;0.6495332;430
7;12400;1;1;1.5;0.734160285;430
7;12400;1;1;1.75;0.798148537;430
7;12400;1;1;2;0.855213469;430
7;12400;1;1;2.25;0.893344173;430
7;12400;1;1;2.5;0.932261618;430
7;12400;1;1;2.75;0.962760936;430
7;12400;1;1;3;1;430
7;12400;2;1;-1;0;430
7;12400;2;1;-0.75;0;430
7;12400;2;1;-0.5;0;430
7;12400;2;1;-0.25;0;430
7;12400;2;1;0;0;430
7;12400;2;1;0.25;0.156377845;430
7;12400;2;1;0.5;0.288838771;430
7;12400;2;1;0.75;0.446160705;430
7;12400;2;1;1;0.563988251;430
7;12400;2;1;1.25;0.6495332;430
7;12400;2;1;1.5;0.734160285;430
7;12400;2;1;1.75;0.798148537;430
7;12400;2;1;2;0.855213469;430
7;12400;2;1;2.25;0.893344173;430
7;12400;2;1;2.5;0.932261618;430
7;12400;2;1;2.75;0.962760936;430
7;12400;2;1;3;1;430
7;13100;1;1;-1;0;830
7;13100;1;1;-0.75;0;830
7;13100;1;1;-0.5;0;830
7;13100;1;1;-0.25;0;830
7;13100;1;1;0;0;830
7;13100;1;1;0.25;0.005506608;830
7;13100;1;1;0.5;0.077092511;830
7;13100;1;1;0.75;0.251101322;830
7;13100;1;1;1;0.345814978;830
7;13100;1;1;1.25;0.466960352;830
7;13100;1;1;1.5;0.577092511;830
7;13100;1;1;1.75;0.665198238;830
7;13100;1;1;2;0.731277533;830
7;13100;1;1;2.25;0.784140969;830
7;13100;1;1;2.5;0.837004405;830
7;13100;1;1;2.75;0.938325991;830
7;13100;1;1;3;1;830
7;13100;2;1;-1;0;830
7;13100;2;1;-0.75;0;830
7;13100;2;1;-0.5;0;830
7;13100;2;1;-0.25;0;830
7;13100;2;1;0;0;830
7;13100;2;1;0.25;0.005506608;830
7;13100;2;1;0.5;0.077092511;830
7;13100;2;1;0.75;0.251101322;830
7;13100;2;1;1;0.345814978;830
7;13100;2;1;1.25;0.466960352;830
7;13100;2;1;1.5;0.577092511;830
7;13100;2;1;1.75;0.665198238;830
7;13100;2;1;2;0.731277533;830
7;13100;2;1;2.25;0.784140969;830
7;13100;2;1;2.5;0.837004405;830
7;13100;2;1;2.75;0.938325991;830
7;13100;2;1;3;1;830
7;13300;1;1;-1;0;238
7;13300;1;1;-0.75;0;238
7;13300;1;1;-0.5;0;238
7;13300;1;1;-0.25;0;238
7;13300;1;1;0;0;238
7;13300;1;1;0.25;0.157624324;238
7;13300;1;1;0.5;0.335991718;238
7;13300;1;1;0.75;0.44492159;238
7;13300;1;1;1;0.551282543;238
7;13300;1;1;1.25;0.645182317;238
7;13300;1;1;1.5;0.73520954;238
7;13300;1;1;1.75;0.817875081;238
7;13300;1;1;2;0.896284652;238
7;13300;1;1;2.25;0.925539665;238
7;13300;1;1;2.5;0.950500364;238
7;13300;1;1;2.75;0.972892144;238
7;13300;1;1;3;1;238
7;13300;2;1;-1;0;238
7;13300;2;1;-0.75;0;238
7;13300;2;1;-0.5;0;238
7;13300;2;1;-0.25;0;238
7;13300;2;1;0;0;238
7;13300;2;1;0.25;0.157624324;238
7;13300;2;1;0.5;0.335991718;238
7;13300;2;1;0.75;0.44492159;238
7;13300;2;1;1;0.551282543;238
7;13300;2;1;1.25;0.645182317;238
7;13300;2;1;1.5;0.73520954;238
